0.000000000000000000e+00,3.204403690394679871e-01,3.469264157667940607e-01,8.814533634475819612e-01,-4.457687175364055676e-01,2.763586750837868644e-01,2.170543658576085111e-02
2.020202020202020166e-01,2.303860826684769603e-01,4.027564511372560552e-01,8.858383001315740524e-01,-4.691034286041236845e-01,2.288117601642939147e-01,1.797110249602237170e-02
4.040404040404040331e-01,1.309036302095190341e-01,4.393756117927714033e-01,8.887144149611263533e-01,-5.056967268959616790e-01,1.300089582856799042e-01,1.021112400494221355e-02
6.060606060606060774e-01,2.606417281152275528e-02,4.552853231718742011e-01,8.899640068002375726e-01,-5.215952016942230207e-01,2.588577005365856609e-02,2.033269224959854873e-03
8.080808080808080662e-01,-7.984190582855084373e-02,4.498345087841486012e-01,8.895359378803020522e-01,-5.161482468589795314e-01,-7.929675113523432239e-02,-6.227793286601610197e-03
1.010101010101010166e+00,-1.824805733941255448e-01,4.232462318041027571e-01,8.874477266844389423e-01,-4.895787648708224138e-01,-1.812342054505853839e-01,-1.423398976225567249e-02
1.212121212121212155e+00,-2.776515077965598932e-01,3.766085671879524921e-01,8.837848309056532958e-01,-4.429740459150872667e-01,-2.757549815399860105e-01,-2.165767749002684914e-02
1.414141414141414144e+00,-3.614599858850698899e-01,3.118300776465326440e-01,8.786971499207917313e-01,-3.782412845940887336e-01,-3.589909643931573635e-01,-2.819505343555471499e-02
1.616161616161616132e+00,-4.304762692487169584e-01,2.315617128876868991e-01,8.723928901236109867e-01,-2.980295443584814463e-01,-4.275358350907528249e-01,-3.357858657244401634e-02
1.818181818181818121e+00,-4.818759634036482442e-01,1.390883260947133326e-01,8.651300442349557640e-01,-2.056213551006850770e-01,-4.785844783559529692e-01,-3.758796592550529142e-02
2.020202020202020332e+00,-5.135556046429331500e-01,3.819424688528166856e-02,8.572058331840128886e-01,-1.047983804177259198e-01,-5.100477856373352159e-01,-4.005911666219010708e-02
2.222222222222222321e+00,-5.242187433704061927e-01,-6.699158729410897850e-02,8.489445425532627931e-01,3.133444219763664609e-04,-5.206381527962700151e-01,-4.089091474537009246e-02
2.424242424242424310e+00,-5.134290008360740121e-01,-1.721646027293728953e-01,8.406842514687118406e-01,1.054122669927579220e-01,-5.099221423537482201e-01,-4.004931446070895268e-02
2.626262626262626299e+00,-4.816279284238373370e-01,-2.730207357198658480e-01,8.327630013570167522e-01,2.061973454638973136e-01,-4.783383149377397614e-01,-3.756876794592184376e-02
2.828282828282828287e+00,-4.301169420627821705e-01,-3.654326087648233079e-01,8.255049512885413998e-01,2.985440896554424350e-01,-4.271792209013175468e-01,-3.355079336676670271e-02
3.030303030303030276e+00,-3.610040538155777634e-01,-4.456184007304991868e-01,8.192071252492322264e-01,3.786733511089427906e-01,-3.585384447173907141e-01,-2.815980364947908918e-02
3.232323232323232265e+00,-2.771176082813911479e-01,-5.102966268324559129e-01,8.141272528443074252e-01,4.433059579588131127e-01,-2.752250224564985470e-01,-2.161641319353433885e-02
3.434343434343434254e+00,-1.818905354483805470e-01,-5.568204300058521294e-01,8.104732209286122924e-01,4.897969220415310798e-01,-1.806484463625256942e-01,-1.418839960999928977e-02
3.636363636363636243e+00,-7.921986200198466443e-02,-5.832858980900420542e-01,8.083945661331966015e-01,5.162436993632770754e-01,-7.867912945933840108e-02,-6.179743078864177903e-03
3.838383838383838231e+00,2.669277742567077727e-02,-5.886099772621504744e-01,8.079763550381621195e-01,5.215639841374893892e-01,2.650999141896365555e-02,2.081815508963252934e-03
4.040404040404040664e+00,1.315130608818494418e-01,-5.725747904460163351e-01,8.092357037125756936e-01,5.055400407939533158e-01,1.306142078309762145e-01,1.025818303084008974e-02
4.242424242424242209e+00,2.309513797666619961e-01,-5.358365599567055382e-01,8.121210754546631660e-01,4.688276561590274949e-01,2.293732060099146763e-01,1.801475075925632052e-02
4.444444444444444642e+00,3.209383765016585177e-01,-4.798987476137275832e-01,8.165143908880327928e-01,4.129292387544575837e-01,3.187454314977509195e-01,2.503409237025175718e-02
4.646464646464646187e+00,3.977914762331095089e-01,-4.070505270283213406e-01,8.222358602507244818e-01,3.401323528829563458e-01,3.950734724968116840e-01,3.102895170203511313e-02
4.848484848484848619e+00,4.583655897877014773e-01,-3.202731021604703354e-01,8.290513410706732422e-01,2.534161026780195058e-01,4.552337321101966872e-01,3.575399820171767246e-02
5.050505050505050164e+00,5.001818207494810320e-01,-2.231177059736964285e-01,8.366819201302063691e-01,1.563292167775668651e-01,4.967642549681028918e-01,3.901586664805961613e-02
5.252525252525252597e+00,5.215289096978295014e-01,-1.195602718703277501e-01,8.448153275951417740e-01,5.284482275497936338e-02,5.179654775843379744e-01,4.068107027027944439e-02
5.454545454545454142e+00,5.215332642868464319e-01,-1.383872513153966421e-02,8.531187161990061441e-01,-5.280214593433448650e-02,5.179697796887148264e-01,4.068146340602237648e-02
5.656565656565656575e+00,5.001947093203206185e-01,8.972044719581964700e-02,8.612522825066659671e-01,-1.562882571253046138e-01,4.967769902178280073e-01,3.901703014785907336e-02
5.858585858585858119e+00,4.583864937311677989e-01,1.868792507140474013e-01,8.688831728244037489e-01,-2.533785092763560232e-01,4.552543945661036706e-01,3.575588489030125799e-02
6.060606060606060552e+00,3.978195540571464739e-01,2.736616167174776848e-01,8.756991046845654658e-01,-3.400996424442283006e-01,3.951012422563536797e-01,3.103148481132688916e-02
6.262626262626262097e+00,3.209724967840048571e-01,3.465161162721701049e-01,8.814211464855459255e-01,-4.129027380524701307e-01,3.187792069988449883e-01,2.503716842794354719e-02
6.464646464646464530e+00,2.309901649450373240e-01,4.024612963129706178e-01,8.858151323322194237e-01,-4.688084525537323244e-01,2.294116447543557424e-01,1.801824378006856506e-02
6.666666666666666963e+00,1.315549401966382703e-01,4.392076899102936305e-01,8.887012449825433258e-01,-5.055289405458854857e-01,1.306557729888630781e-01,1.026195001543939167e-02
6.868686868686868507e+00,2.673604755276037803e-02,4.552515076216021583e-01,8.899613747626999860e-01,-5.215614772585499548e-01,2.655300353565046706e-02,2.085703026645993521e-03
7.070707070707070940e+00,-7.917696980681626640e-02,4.499361761873241217e-01,8.895439532761376666e-01,-5.162499500488254567e-01,-7.863644206299844064e-02,-6.175895004310774650e-03
7.272727272727272485e+00,-1.818497908508054373e-01,4.234792077981684444e-01,8.874660636498471478e-01,-4.898117060244016052e-01,-1.806078648572066736e-01,-1.418475076883050044e-02
7.474747474747474918e+00,-2.770806894126350839e-01,3.769633014975436458e-01,8.838127408442869593e-01,-4.433286611219592332e-01,-2.751882450235403899e-01,-2.161311473921755794e-02
7.676767676767676463e+00,-3.609724822132132083e-01,3.122920380916874850e-01,8.787334920380420744e-01,-3.787030328683052005e-01,-3.585070144362630384e-01,-2.815699189697673174e-02
7.878787878787878896e+00,-4.300920158240715274e-01,2.321119825333969600e-01,8.724361784616700977e-01,-2.985795037275435493e-01,-4.271544547062687269e-01,-3.354858199099659821e-02
