0.000000000000000000e+00,8.725996130875578460e-01,4.666349602708079747e-01,1.442973634288089446e-01,-5.512047098280189461e-01,8.185238039323595727e-01,4.592145249324225062e-03
2.020202020202020166e-01,7.612451262536146235e-01,6.319933044995674765e-01,1.452250695397835356e-01,-6.275003818420392676e-01,7.536609385967661945e-01,1.076510409312714765e-02
4.040404040404040331e-01,6.190641052725924798e-01,7.711444304109155157e-01,1.486469004361330448e-01,-7.653806341693881743e-01,6.098412155598780249e-01,2.495031428716555297e-02
6.060606060606060774e-01,4.520004255791143510e-01,8.783937956348717435e-01,1.553060046053049703e-01,-8.712886194398694606e-01,4.410646943936634146e-01,4.197813501279979570e-02
8.080808080808080662e-01,2.670282994383018083e-01,9.493523877416886192e-01,1.656077630675673040e-01,-9.408546215855948525e-01,2.542382913295879732e-01,6.006646881144228622e-02
1.010101010101010166e+00,7.185714413038918336e-02,9.811163375862204106e-01,1.795752849331604395e-01,-9.712463416486272205e-01,5.700758503370726565e-02,7.727580290031940691e-02
1.212121212121212155e+00,-1.253944648641738269e-01,9.723857554320753938e-01,1.968303096939589825e-01,-9.612870461631638497e-01,-1.425560670439733335e-01,9.163876992657453424e-02
1.414141414141414144e+00,-3.165416624001820556e-01,9.235179266593624980e-01,2.166010505600592384e-01,-9.115022007879212129e-01,-3.362858364970682246e-01,1.012934564134515270e-01
1.616161616161616132e+00,-4.936781823542429892e-01,8.365126901807347082e-01,2.377569587498989945e-01,-8.240926960495497111e-01,-5.162536382049522921e-01,1.046127366262556979e-01
1.818181818181818121e+00,-6.495084082787879742e-01,7.149305980917050052e-01,2.588688229343039660e-01,-7.028360010785511536e-01,-6.750945735767930334e-01,1.003220625265753285e-01
2.020202020202020332e+00,-7.776523242041626371e-01,5.637472059072830000e-01,2.782911254273031654e-01,-5.529197442896190973e-01,-8.063083257680839777e-01,8.759870278933550025e-02
2.222222222222222321e+00,-8.729103251634825478e-01,3.891494563672266427e-01,2.942622382027223482e-01,-3.807151756360137584e-01,-9.045251735789692216e-01,6.614636820796743200e-02
2.424242424242424310e+00,-9.314766375924510289e-01,1.982824893097196728e-01,3.050169307638556648e-01,-1.935005818624377649e-01,-9.657257387726357889e-01,3.624044002674282200e-02
2.626262626262626299e+00,-9.510923784412351756e-01,-1.042761318686802330e-03,3.089048402337295496e-01,8.531114619854590414e-04,-9.874054744039186815e-01,-1.259432786536200752e-03
2.828282828282828287e+00,-9.311319460926589242e-01,-2.006692175201464645e-01,3.045080690319218464e-01,1.942207042306573206e-01,-9.686771622660644843e-01,-4.493086037318822640e-02
3.030303030303030276e+00,-8.726193666308685870e-01,-3.924274733453795294e-01,2.907509572546636001e-01,3.785702118876342892e-01,-9.103072238257408078e-01,-9.284401275627664207e-02
3.232323232323232265e+00,-7.781742847239178085e-01,-5.684701160355972727e-01,2.669953366051434074e-01,5.463043092675334833e-01,-8.146843575724492803e-01,-1.426484942020515012e-01
3.434343434343434254e+00,-6.518903527854005286e-01,-7.215928703443489356e-01,2.331152020215114806e-01,6.905808993253692574e-01,-6.857217855904220727e-01,-1.916878302452218741e-01
3.636363636363636243e+00,-4.991516991379100210e-01,-8.455294233448586994e-01,1.895457082232355761e-01,8.055989776667112912e-01,-5.286971096603402254e-01,-2.371360283281840342e-01
