0.000000000000000000e+00,7.888262620158468241e-01,-5.899797505151556098e-01,1.722702015328869685e-01,5.069078951712367997e-01,8.394796730171326660e-01,-1.007765604178294250e-02
2.020202020202020166e-01,8.912318974039754593e-01,-4.203878973803813479e-01,1.702343114234358690e-01,4.178202063601523242e-01,8.787536470740693328e-01,-1.422535505664057967e-02
4.040404040404040331e-01,9.576425070098477654e-01,-2.349277718993700304e-01,1.665225833281837042e-01,2.332004362768954897e-01,9.416085067949531151e-01,-1.250797165407658770e-02
6.060606060606060774e-01,9.854542958996908020e-01,-3.994001584706696750e-02,1.651805855025968439e-01,3.960946923971352812e-02,9.688881107735500819e-01,-1.656106034779264392e-03
8.080808080808080662e-01,9.736463329652875753e-01,1.565421718475188684e-01,1.658534495767577388e-01,-1.548644065032904749e-01,9.542052892309713652e-01,1.156165480794911320e-02
1.010101010101010166e+00,9.228828185246239491e-01,3.455974747513053114e-01,1.698519611825762832e-01,-3.422213920932279940e-01,9.024492796347632906e-01,2.198147934422522987e-02
1.212121212121212155e+00,8.353750634326702063e-01,5.211681434171201444e-01,1.747348553724042963e-01,-5.150602532326379324e-01,8.149199748989713887e-01,3.369272190640554276e-02
1.414141414141414144e+00,7.147776657033561021e-01,6.748580706700816334e-01,1.834651821548613504e-01,-6.655972645943478705e-01,6.864601935321119619e-01,7.169358041242103463e-02
1.616161616161616132e+00,5.664468757177821834e-01,7.985257973694885880e-01,2.037019585693420898e-01,-7.865503052790273619e-01,5.304651304648427823e-01,1.089683080877437427e-01
1.818181818181818121e+00,3.969795625603147471e-01,8.891874163124423580e-01,2.274927813822325562e-01,-8.742699324833902441e-01,3.607963694742910565e-01,1.162511760882783823e-01
2.020202020202020332e+00,2.132064989568164259e-01,9.443021082681920531e-01,2.506721307262222420e-01,-9.258209639191992135e-01,1.735231530093206131e-01,1.335826939390493406e-01
2.222222222222222321e+00,2.291048622932517764e-02,9.592977811646931086e-01,2.814655870141716809e-01,-9.384451230579077263e-01,-2.009786299293412834e-02,1.465167093721791436e-01
2.424242424242424310e+00,-1.659632477332472766e-01,9.361817595841782635e-01,3.098708011796279527e-01,-9.129086148138616519e-01,-2.108696516010526156e-01,1.473343017283127165e-01
2.626262626262626299e+00,-3.459414793520330655e-01,8.740979219319445770e-01,3.409945978134899525e-01,-8.492305244438697054e-01,-4.057273149841472137e-01,1.737596470722574116e-01
2.828282828282828287e+00,-5.090866919529926093e-01,7.722515313077551458e-01,3.800767191886208485e-01,-7.481792220539891236e-01,-5.848840492058114959e-01,1.855466380108744817e-01
3.030303030303030276e+00,-6.482361145253620061e-01,6.377811343740409367e-01,4.159629364037422672e-01,-6.159919844603883865e-01,-7.265598991557185027e-01,1.559667299100263582e-01
3.232323232323232265e+00,-7.579723422400181931e-01,4.786919760933234236e-01,4.430935797583284708e-01,-4.608865106993256244e-01,-8.291536507700058012e-01,1.101183081272210790e-01
3.434343434343434254e+00,-8.344528865250895322e-01,3.027695583053517381e-01,4.604551821117103816e-01,-2.902625645062671400e-01,-9.000602964911017523e-01,6.607982811879839491e-02
3.636363636363636243e+00,-8.752501460809342104e-01,1.150312502383328273e-01,4.697925002103682246e-01,-1.094225902360764363e-01,-9.476269982118608048e-01,2.528600794829103868e-02
3.838383838383838231e+00,-8.786640340952214245e-01,-8.011003693176368956e-02,4.706717509797067600e-01,7.540343612608407797e-02,-9.556404387873437267e-01,-2.087289827050572630e-02
4.040404040404040664e+00,-8.447841112825164034e-01,-2.710860987666545152e-01,4.613590059596588411e-01,2.556368115227995452e-01,-9.213338760709053332e-01,-7.434924111860816143e-02
4.242424242424242209e+00,-7.753764334799488900e-01,-4.523661484755638340e-01,4.406316535580468985e-01,4.243968137806661822e-01,-8.541864860952382843e-01,-1.306341543904738778e-01
4.444444444444444642e+00,-6.733106511691159257e-01,-6.162119517344275543e-01,4.085775294382552603e-01,5.750336561582084505e-01,-7.525257603420489882e-01,-1.881504724155917407e-01
4.646464646464646187e+00,-5.430396027089555711e-01,-7.564169607349775504e-01,3.646112606628583164e-01,7.022664307322102895e-01,-6.278809686109314558e-01,-2.625278513457459661e-01
4.848484848484848619e+00,-3.895666387520612672e-01,-8.699012319812685634e-01,3.025056703086609344e-01,8.016449455483865005e-01,-4.737616950683674610e-01,-3.294958574454687761e-01
5.050505050505050164e+00,-2.191426550126377992e-01,-9.478358274292674190e-01,2.314816212909517334e-01,8.683158518235721823e-01,-2.938116692194341351e-01,-3.888111930378976289e-01
5.252525252525252597e+00,-3.873195114657757010e-02,-9.886130175244742802e-01,1.454102387781972539e-01,8.992081307762193054e-01,-9.884005838159656832e-02,-4.260351154203992907e-01
5.454545454545454142e+00,1.441737614626023012e-01,-9.877712045531448215e-01,5.934622112109344538e-02,8.924346747613111086e-01,1.038993600119081512e-01,-4.026946891361676273e-01
5.656565656565656575e+00,3.218477154236491500e-01,-9.466334781257235154e-01,-1.729468612530482563e-02,8.492219725681360298e-01,2.956814098826668347e-01,-3.763107873449751395e-01
5.858585858585858119e+00,4.872937503790208957e-01,-8.683039682369158019e-01,-9.269854144253286687e-02,7.729771887414400577e-01,4.734036463802320793e-01,-3.659174593008754361e-01
6.060606060606060552e+00,6.341617310767562188e-01,-7.553592775680539884e-01,-1.651401242266686276e-01,6.675345966663351893e-01,6.289180243101087919e-01,-3.223771111932459688e-01
6.262626262626262097e+00,7.570046985270351136e-01,-6.141956755863667849e-01,-2.229519197024302235e-01,5.381203530414786496e-01,7.590381607142937526e-01,-2.622419945187818291e-01
6.464646464646464530e+00,8.515840959420001299e-01,-4.486771924309655990e-01,-2.710964856483986662e-01,3.896590897082641280e-01,8.674352368841820038e-01,-2.080148685683798904e-01
6.666666666666666963e+00,9.144427145707781923e-01,-2.637167919967983165e-01,-3.069983312452099766e-01,2.274602031084890230e-01,9.409518049145192409e-01,-1.315637597532806902e-01
6.868686868686868507e+00,9.434872083090664052e-01,-6.849464499075580415e-02,-3.242535602961888475e-01,5.882965682688007236e-02,9.725388588639993781e-01,-3.471890525488946500e-02
7.070707070707070940e+00,9.382122728846691295e-01,1.292282014836054760e-01,-3.210261717522360225e-01,-1.080646316794455636e-01,9.588272080554646193e-01,6.577662967615915957e-02
